date,atm_id,atm_city,withdrawals_usd,total_txn_count,income_txn_count,outcome_txn_count,btc_close,btc_pct_change_1d,btc_7d_roc,btc_7d_ma,btc_volatility_7d,is_weekend,payday_flag
2020-01-07,atm35000111,Izmir,41620,1209,563,646,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000112,Izmir,44695,1223,552,671,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000113,Izmir,39405,1266,661,605,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000114,Izmir,38520,1170,542,628,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000115,Izmir,39485,1246,643,603,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000116,Izmir,38620,1255,653,602,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000117,Izmir,42985,1212,558,654,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000118,Izmir,44695,1189,524,665,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000119,Izmir,40360,1223,576,647,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500012,Izmir,45435,1093,418,675,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000120,Izmir,46835,1342,604,738,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000121,Izmir,49835,1237,484,753,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000122,Izmir,38255,1181,561,620,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000123,Izmir,42700,1221,510,711,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000124,Izmir,69490,2027,964,1063,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000125,Izmir,46665,1197,514,683,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000126,Izmir,41460,1156,526,630,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000127,Izmir,42675,1264,543,721,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000128,Izmir,40795,1294,634,660,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000129,Izmir,45235,1191,489,702,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500013,Izmir,44275,1302,610,692,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000130,Izmir,41560,1100,503,597,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000131,Izmir,39350,1092,480,612,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000132,Izmir,37900,1266,621,645,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000133,Izmir,44070,1309,615,694,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000134,Izmir,43345,1384,695,689,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000135,Izmir,44285,1193,520,673,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000136,Izmir,43690,1363,704,659,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000137,Izmir,35455,1163,592,571,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000138,Izmir,38400,1018,443,575,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000139,Izmir,42630,1318,629,689,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500014,Izmir,42320,1227,600,627,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000140,Izmir,40700,1295,648,647,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000141,Izmir,34920,1128,564,564,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000142,Izmir,45220,1268,606,662,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000143,Izmir,39440,1256,596,660,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000144,Izmir,47235,1097,399,698,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000145,Izmir,38935,1128,523,605,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000146,Izmir,41980,1313,631,682,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000147,Izmir,36915,1098,533,565,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000148,Izmir,42655,1183,522,661,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000149,Izmir,38600,1146,547,599,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500015,Izmir,42365,1184,560,624,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000150,Izmir,43955,1223,572,651,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000151,Izmir,45210,1238,544,694,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000152,Izmir,39195,1307,678,629,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000153,Izmir,39960,1244,579,665,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000154,Izmir,41405,1143,515,628,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000155,Izmir,43425,1200,489,711,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000156,Izmir,44440,1226,518,708,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000157,Izmir,38505,1196,580,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000158,Izmir,45585,1221,504,717,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000159,Izmir,39270,1106,511,595,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500016,Izmir,38905,1155,530,625,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000160,Izmir,38305,1097,501,596,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000161,Izmir,44535,1243,560,683,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000162,Izmir,41335,1248,557,691,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000163,Izmir,46825,1308,636,672,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000164,Izmir,39845,1205,580,625,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000165,Izmir,36570,1124,494,630,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000166,Izmir,39740,1166,548,618,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000167,Izmir,72990,2078,995,1083,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000168,Izmir,73265,2028,929,1099,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000169,Izmir,48290,1296,583,713,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500017,Izmir,45200,1224,530,694,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000170,Izmir,45020,1225,503,722,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000171,Izmir,36425,1211,595,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000172,Izmir,39500,1197,549,648,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000173,Izmir,39210,1273,671,602,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000174,Izmir,41585,1107,491,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000175,Izmir,34780,1115,540,575,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000176,Izmir,38810,1204,556,648,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000177,Izmir,39895,1175,573,602,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000178,Izmir,39475,1192,567,625,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000179,Izmir,45830,1312,619,693,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500018,Izmir,44960,1186,540,646,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000180,Izmir,42240,1186,533,653,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000181,Izmir,40975,1081,453,628,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000182,Izmir,43720,1225,523,702,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000183,Izmir,40530,1139,550,589,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000184,Izmir,38605,1154,578,576,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000185,Izmir,37865,1232,609,623,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000186,Izmir,42170,1171,549,622,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000187,Izmir,41595,1238,570,668,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000188,Izmir,39450,1075,459,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000189,Izmir,40450,1085,423,662,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500019,Izmir,37565,1147,550,597,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000190,Izmir,39645,1186,561,625,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000191,Izmir,44180,1242,574,668,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000192,Izmir,47820,1271,562,709,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000193,Izmir,37440,1256,676,580,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000194,Izmir,37555,994,436,558,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000195,Izmir,44300,1335,631,704,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000196,Izmir,42280,1209,549,660,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000197,Izmir,40075,1104,517,587,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000198,Izmir,35575,1145,595,550,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000199,Izmir,39420,1234,634,600,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm350002,Izmir,39440,1338,682,656,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500020,Izmir,43915,1198,514,684,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000200,Izmir,41735,1225,585,640,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000201,Izmir,44130,1221,513,708,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000202,Izmir,37840,1153,550,603,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000203,Izmir,46570,1314,604,710,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000204,Izmir,43865,1199,555,644,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000205,Izmir,41960,1138,475,663,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000206,Izmir,69630,2034,932,1102,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000207,Izmir,36815,1149,575,574,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000208,Izmir,37930,1253,636,617,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000209,Izmir,36920,1200,597,603,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500021,Izmir,40935,1085,486,599,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000210,Izmir,38390,1140,529,611,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000211,Izmir,38935,1147,576,571,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000212,Izmir,38065,1174,557,617,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000213,Izmir,39320,1152,521,631,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000214,Izmir,41130,1133,509,624,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000215,Izmir,39685,1330,714,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000216,Izmir,43585,1271,597,674,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000217,Izmir,36355,1124,571,553,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000218,Izmir,37730,1134,526,608,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000219,Izmir,45705,1288,595,693,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500022,Izmir,42800,1164,508,656,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000220,Izmir,40820,1194,535,659,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000221,Izmir,39775,1268,621,647,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000222,Izmir,37635,1151,570,581,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000223,Izmir,37750,1209,600,609,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000224,Izmir,36785,1078,492,586,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000225,Izmir,43115,1256,638,618,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000226,Izmir,39840,1197,548,649,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000227,Izmir,65955,2014,975,1039,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000228,Izmir,50345,1263,549,714,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000229,Izmir,35495,1153,583,570,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500023,Izmir,44305,1231,553,678,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000230,Izmir,39995,1138,510,628,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000231,Izmir,39975,1171,539,632,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000232,Izmir,39275,1252,624,628,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000233,Izmir,38035,1112,513,599,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000234,Izmir,42850,1322,618,704,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000235,Izmir,38130,1165,563,602,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000236,Izmir,34925,1217,667,550,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000237,Izmir,40620,1290,632,658,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000238,Izmir,41100,1326,669,657,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000239,Izmir,37830,1261,653,608,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500024,Izmir,37315,1180,606,574,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000240,Izmir,44175,1191,542,649,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000241,Izmir,42725,1223,544,679,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000242,Izmir,42965,1217,568,649,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000243,Izmir,37070,1168,583,585,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000244,Izmir,40740,1164,532,632,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000245,Izmir,41625,1173,544,629,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000246,Izmir,37640,1141,506,635,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000247,Izmir,37245,1200,582,618,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000248,Izmir,44275,1242,564,678,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000249,Izmir,44485,1172,513,659,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500025,Izmir,42045,1287,573,714,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000250,Izmir,39250,1164,552,612,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000251,Izmir,41620,1181,525,656,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000252,Izmir,46055,1308,598,710,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000253,Izmir,43170,1267,560,707,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000254,Izmir,33970,1156,558,598,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000255,Izmir,43790,1178,544,634,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000256,Izmir,39930,1120,469,651,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000257,Izmir,42920,1271,603,668,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000258,Izmir,44060,1194,552,642,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000259,Izmir,39610,1286,649,637,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500026,Izmir,44015,1227,552,675,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000260,Izmir,35875,1098,537,561,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000261,Izmir,43320,1154,467,687,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000262,Izmir,40885,1191,546,645,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000263,Izmir,37835,1127,501,626,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000264,Izmir,41665,1241,627,614,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000265,Izmir,43465,1135,491,644,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000266,Izmir,40090,1217,610,607,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000267,Izmir,36780,1121,532,589,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000268,Izmir,45320,1255,571,684,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm35000269,Izmir,37080,1224,608,616,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
2020-01-07,atm3500027,Izmir,45460,1302,622,680,8050.0,0.0697020514360584,0.1274857208485416,7402.325714285714,0.0362012045859287,False,False
